timestamp,open,high,low,close,volume
2020-11-20,357.5000,357.7200,355.2500,355.3300,70411890
2020-11-19,355.6000,358.1800,354.1500,357.7800,59940947
2020-11-18,360.9100,361.5000,356.2400,356.2800,70591299
2020-11-17,359.9700,361.9200,358.3400,360.6200,66111009
2020-11-16,360.9800,362.7800,359.5900,362.5700,74541138
2020-11-13,355.2700,358.9000,354.7100,358.1000,62959429
2020-11-12,355.5800,356.7182,351.2600,353.2100,68118563
2020-11-11,356.4000,357.5600,355.0600,356.6700,58649048
2020-11-10,353.4900,355.1800,350.5100,354.0400,85552022
2020-11-09,363.9700,364.3800,354.0600,354.5600,172304203
2020-11-06,349.9300,351.5100,347.6500,350.1600,74972973
2020-11-05,349.2400,352.1900,348.8600,350.2400,82039749
2020-11-04,340.8600,347.9400,339.5900,343.5400,126959700
2020-11-03,333.6900,338.2500,330.2935,336.0300,93294192
2020-11-02,330.2000,332.3600,327.2400,330.2000,86068299
2020-10-30,328.2800,329.6900,322.6000,326.5400,120448685
2020-10-29,326.9100,333.3950,325.0900,329.9800,90597689
2020-10-28,332.1000,338.2483,326.1300,326.6600,127094307
2020-10-27,339.7600,340.1200,337.9900,338.2200,65994108
2020-10-26,342.1300,342.9800,335.6200,339.3900,91473002
2020-10-23,345.9300,345.9900,343.1300,345.7800,49143931
2020-10-22,342.9600,345.2400,340.6500,344.6100,55399292
2020-10-21,343.3300,348.6847,342.4000,342.7300,63574979
2020-10-20,343.4600,346.8800,342.6400,343.3800,60051880
2020-10-19,348.6500,349.3300,341.0400,342.0100,68425614
2020-10-16,348.9600,350.7500,347.1000,347.2900,89501868
2020-10-15,343.7100,348.0200,343.1300,347.5000,60357659
2020-10-14,350.7500,351.9300,347.1400,347.9300,57958749
2020-10-13,352.2800,352.4651,349.0900,350.1300,73255513
2020-10-12,349.5900,354.0200,349.0600,352.4300,80388533
2020-10-09,345.5600,347.3500,344.8900,346.8500,59528606
2020-10-08,342.8500,343.8500,341.8600,343.7800,45242476
2020-10-07,338.1200,341.6300,338.0900,340.7600,56999597
2020-10-06,339.9100,342.1700,334.3800,334.9300,90128883
2020-10-05,336.0600,339.9600,336.0100,339.7600,45713108
2020-10-02,331.7000,337.0126,331.1900,333.8400,89431112
2020-10-01,337.6900,338.7400,335.0100,337.0400,88698745
2020-09-30,333.0900,338.2900,332.8800,334.8900,104081136
2020-09-29,333.9700,334.7700,331.6209,332.3700,51531594
2020-09-28,333.2200,334.9600,332.1500,334.1900,64584614
2020-09-25,322.5800,329.5800,321.6400,328.7300,71069426
2020-09-24,321.2200,326.7970,319.8000,323.5000,76681332
2020-09-23,330.9000,331.2000,322.1000,322.6400,93112240
2020-09-22,328.5700,330.9000,325.8600,330.3000,63612107
2020-09-21,325.7000,327.1300,321.7300,326.9700,99450829
2020-09-18,335.3700,335.4900,327.9700,330.6500,105877942
2020-09-17,333.5600,337.6996,332.9910,335.8400,91523339
2020-09-16,341.5100,343.0600,338.5200,338.8200,82211256
2020-09-15,341.1200,342.0200,338.4683,340.1700,52920862
2020-09-14,337.4900,340.3800,334.2208,338.4600,65605686
2020-09-11,335.8200,336.9700,331.0000,334.0600,84680194
2020-09-10,341.8200,342.5300,332.8500,333.8900,90569548
2020-09-09,337.5500,342.4600,336.6100,339.7900,91462290
2020-09-08,336.7100,342.6400,332.8800,333.2100,114465322
2020-09-04,346.1300,347.8300,334.8700,342.5700,139156281
2020-09-03,355.8700,356.3800,342.5900,345.3900,148011129
2020-09-02,354.6700,358.7500,353.4300,357.7000,69540035
2020-09-01,350.2100,352.7100,349.2400,352.6000,54999325
2020-08-31,350.3500,351.3000,349.0600,349.3100,66099183
2020-08-28,349.4400,350.7200,348.1500,350.5800,48588940
2020-08-27,348.5100,349.9000,346.5300,348.3300,58034142
2020-08-26,344.7600,347.8600,344.1700,347.5700,50790237
2020-08-25,343.5300,344.2100,342.2700,344.1200,38463381
2020-08-24,342.1200,343.0000,339.4504,342.9200,48588662
2020-08-21,337.9200,339.7200,337.5500,339.4800,55106628
2020-08-20,335.3600,338.8000,335.2200,338.2800,42207826
2020-08-19,339.0500,339.6100,336.6200,337.2300,68054244
2020-08-18,338.3400,339.1000,336.6100,338.6400,38733908
2020-08-17,337.9400,338.3400,336.8517,337.9100,34496002
2020-08-14,336.4100,337.4200,335.6200,336.8400,47260390
2020-08-13,336.6100,338.2514,335.8300,336.8300,41816146
2020-08-12,335.4400,338.2800,332.8377,337.4400,53826128
2020-08-11,336.8500,337.5400,332.0100,332.8000,69601087
2020-08-10,335.0600,335.7700,332.9550,335.5700,44282089
2020-08-07,333.2800,334.8800,332.3000,334.5700,57308270
2020-08-06,331.4799,334.4600,331.1300,334.3300,43679447
2020-08-05,331.4700,332.3900,331.1800,332.1100,42866354
2020-08-04,327.8600,330.0600,327.8600,330.0600,41917893
2020-08-03,328.3200,329.6200,327.7300,328.7900,53077948
2020-07-31,325.9000,326.6300,321.3300,326.5200,85210755
2020-07-30,321.9000,324.4100,319.6400,323.9600,61861714
2020-07-29,322.1200,325.7300,322.0750,325.1200,48454159
2020-07-28,322.4300,323.6400,320.8500,321.1700,57494979
2020-07-27,321.6300,323.4100,320.7750,323.2200,48292970
2020-07-24,320.9500,321.9900,319.2460,320.8800,73766597
2020-07-23,326.4700,327.2300,321.4800,322.9600,75737989
2020-07-22,324.6200,327.2000,324.5000,326.8600,57792915
2020-07-21,326.4500,326.9300,323.9400,325.0100,57245315
2020-07-20,321.4300,325.1300,320.6200,324.3200,56150230
2020-07-17,321.8800,322.5700,319.7400,321.7200,64421802
2020-07-16,319.7900,321.2800,319.0900,320.7900,54433414
2020-07-15,322.4100,323.0400,319.2700,321.8500,86921534
2020-07-14,313.3000,319.7600,312.0000,318.9200,92791839
2020-07-13,320.1300,322.7100,314.1300,314.8400,102549097
2020-07-10,314.3100,317.8800,312.7600,317.5900,57454436
2020-07-09,316.8400,317.1000,310.6800,314.3800,83079092
2020-07-08,314.6100,316.3000,312.7000,316.1800,54202602
2020-07-07,315.3800,317.5200,313.3700,313.7800,82583406
2020-07-06,316.3700,317.6800,315.5600,317.0500,61149258
2020-07-02,314.2400,315.7000,311.5100,312.2300,69214995
2020-07-01,309.5700,311.8900,309.0700,310.5200,71910372
2020-06-30,303.9900,310.2000,303.8200,308.3600,112828251
2020-06-29,301.4100,304.6100,298.9300,304.4600,79773260
2020-06-26,306.1600,306.3900,299.4200,300.0500,127811745
2020-06-25,303.4700,307.6400,301.2800,307.3500,88966079
2020-06-24,309.8400,310.5100,302.1000,304.0900,132067392
2020-06-23,313.4900,314.5000,311.6100,312.0500,68066900
2020-06-22,307.9900,311.0500,306.7500,310.6200,74007212
2020-06-19,314.1700,314.3800,306.5300,308.6400,135211345
2020-06-18,310.0100,312.3000,309.5100,311.7800,80355844
2020-06-17,314.0700,314.3900,310.8600,311.6600,82814592
2020-06-16,315.4800,315.6400,307.6700,312.9600,137048347
2020-06-15,298.0200,308.2800,296.7400,307.0500,134968796
2020-06-12,308.2400,309.0800,298.6000,304.2100,194450402
2020-06-11,311.4600,312.1500,300.0100,300.6100,208285190
2020-06-10,321.4200,322.3900,318.2200,319.0000,93944722
2020-06-09,320.3000,323.2800,319.3600,320.7900,77174695
2020-06-08,320.2200,323.4100,319.6300,323.2000,73310274
2020-06-05,317.2300,321.2700,317.1600,319.3400,150302461
2020-06-04,311.1100,313.0000,309.0800,311.3600,75471787
2020-06-03,310.2400,313.2200,309.9400,312.1800,91750087
2020-06-02,306.5500,308.1300,305.1000,308.0800,73635043
2020-06-01,303.6200,306.2100,303.0600,305.5500,55696013
2020-05-29,302.4600,304.9600,299.4700,304.3200,119067393
2020-05-28,304.6500,306.8400,302.2400,302.9700,90232213
2020-05-27,302.1200,303.5700,296.8700,303.5300,104086252
2020-05-26,301.9300,302.1900,295.4600,299.0800,88604807
2020-05-22,294.5700,295.6300,293.2200,295.4400,63697627
2020-05-21,296.7900,297.6700,293.6900,294.8800,77863922
2020-05-20,295.8200,297.8700,295.5700,296.9300,85279592
2020-05-19,294.3500,296.2100,291.9500,291.9700,94317356
2020-05-18,293.0500,296.7500,292.7000,295.0000,119719465
2020-05-15,282.3700,286.3300,281.3400,286.2800,111015834
2020-05-14,278.9500,285.1100,272.9900,284.9700,121473094
2020-05-13,286.0600,287.1900,278.9600,281.6000,144035915
2020-05-12,293.7900,294.2400,286.5200,286.6700,94484342
2020-05-11,290.3400,294.0000,289.8800,292.5000,78982891
2020-05-08,291.0900,292.9500,289.8600,292.4400,76446082
2020-05-07,287.7500,289.7800,287.1300,287.6800,74788296
2020-05-06,288.0400,288.4600,283.7800,284.2500,72980387
2020-05-05,286.6400,289.2500,283.7100,286.1900,79199214
2020-05-04,280.7400,283.9000,279.1300,283.5700,80462952
2020-05-01,285.3100,290.6600,281.5200,282.7900,125045778
2020-04-30,291.7100,293.3200,288.5900,290.4800,121537052
2020-04-29,291.5300,294.8800,290.4100,293.2100,118066585
2020-04-28,291.0200,291.4000,285.4000,285.7300,104797847
2020-04-27,285.1200,288.2700,284.6200,287.0500,77516422
2020-04-24,280.7300,283.7000,278.5000,282.9700,85042563
2020-04-23,280.4900,283.9400,278.7500,279.0800,103685412
2020-04-22,278.3500,281.0000,276.9100,279.1000,92831657
2020-04-21,276.7300,278.0400,272.0200,273.0400,125772551
2020-04-20,282.6100,286.7900,281.3500,281.5900,99323028
2020-04-17,285.3800,287.3000,282.4000,286.6400,146455688
2020-04-16,279.1500,280.0300,275.7600,279.1000,126144324
2020-04-15,277.5700,283.9400,275.4600,277.7600,121155983
2020-04-14,280.9800,284.9000,275.5100,283.7900,133510280
2020-04-13,277.1400,277.5100,271.4100,275.6600,114353986
2020-04-09,277.5800,281.2000,275.4700,278.2000,189948139
2020-04-08,267.9600,276.0000,265.2500,274.0300,152670223
2020-04-07,274.2100,275.0300,264.8900,265.1300,199187791
2020-04-06,257.8400,267.0000,248.1700,264.8600,186692564
2020-04-03,250.7600,253.3200,245.2200,248.1900,134538553
2020-04-02,245.1900,252.6800,244.5900,251.8300,176669824
2020-04-01,247.9800,257.6600,243.9000,246.1500,188373330
2020-03-31,260.5600,263.3300,256.2200,257.7500,193290928
2020-03-30,255.7000,262.4300,253.5300,261.6500,171274407
2020-03-27,253.2700,260.8100,251.0500,253.4200,223871285
2020-03-26,249.5200,262.8000,249.0500,261.2000,256107410
2020-03-25,244.8700,256.3500,239.7500,246.7900,297989659
2020-03-24,234.4200,244.1000,233.8000,243.1500,233038623
2020-03-23,228.1900,229.6800,218.2600,222.9500,323100167
2020-03-20,242.5300,244.4700,228.5000,228.8000,344276957
2020-03-19,239.2500,247.3800,232.2200,240.5100,288124389
2020-03-18,236.2500,248.3700,228.0200,240.0000,324845381
2020-03-17,245.0400,256.1700,237.0700,252.8000,260566279
2020-03-16,241.1800,256.9000,237.3600,239.8500,295019288
2020-03-13,263.0900,271.4800,248.5200,269.3200,326142197
2020-03-12,256.0000,266.6600,247.6800,248.1100,389612072
2020-03-11,280.7000,281.9400,270.8800,274.3600,254604444
2020-03-10,284.6400,288.5200,273.5000,288.4200,274894230
2020-03-09,275.3000,284.1900,273.4500,274.2300,305980554
2020-03-06,293.1500,298.7800,290.2300,297.4600,228315219
2020-03-05,304.9800,308.4700,300.0100,302.4600,185533970
2020-03-04,306.1200,313.1000,303.3300,312.8600,175893889
2020-03-03,309.5000,313.8400,297.5700,300.2400,298851919
2020-03-02,298.2100,309.1600,294.4600,309.0900,237377617
2020-02-28,288.7000,297.8900,285.5400,296.2600,384911854
2020-02-27,305.4600,311.5600,297.5100,297.5100,282544492
2020-02-26,314.1800,318.1100,310.7000,311.5000,192818004
2020-02-25,323.9400,324.6100,311.6900,312.6500,217564684
2020-02-24,323.1400,333.5600,321.2400,322.4200,160991237
2020-02-21,335.4700,335.8100,332.5800,333.4800,113656552
2020-02-20,337.7400,338.6400,333.6800,336.9500,73891268
2020-02-19,337.7900,339.0800,337.4800,338.3400,48587393
2020-02-18,336.5100,337.6700,335.2100,336.7300,57195407
2020-02-14,337.5100,337.7300,336.2000,337.6000,64518123
2020-02-13,335.8600,338.1200,335.5600,337.0600,54038002
2020-02-12,336.8300,337.6500,336.4300,337.4200,42844434
2020-02-11,336.1600,337.0200,334.6800,335.2600,54773045
2020-02-10,331.2300,334.7500,331.1900,334.6800,41779456
2020-02-07,332.8200,333.9900,331.6000,332.2000,64074382
2020-02-06,333.9100,334.1900,332.8000,333.9800,49982975
2020-02-05,332.2700,333.0900,330.6700,332.8600,64864742
2020-02-04,328.0700,330.0100,327.7200,329.0600,61704740
2020-02-03,323.3500,326.1600,323.2200,324.1200,68931216
2020-01-31,327.0000,327.1700,320.7300,321.7300,113659402
2020-01-30,324.3600,327.9100,323.5400,327.6800,75184385
2020-01-29,328.3800,328.6300,326.4000,326.6200,53714641
2020-01-28,325.0600,327.8500,323.6000,326.8900,63519891
2020-01-27,323.0300,325.1200,322.6600,323.5000,83797934
2020-01-24,332.4400,332.5300,327.3600,328.7700,87465785
2020-01-23,330.6300,332.1700,329.4100,331.7200,51828259
2020-01-22,332.2400,332.9500,331.1700,331.3400,48705035
2020-01-21,330.9000,332.1800,330.8200,331.3000,77624157
2020-01-17,331.7000,332.1800,330.8500,331.9500,95778839
2020-01-16,329.7000,330.9200,329.4500,330.9200,53788867
2020-01-15,327.3500,329.0200,327.2600,328.1900,71870739
2020-01-14,327.4700,328.6200,326.8400,327.4500,62784185
2020-01-13,326.3900,327.9600,325.9200,327.9500,47026115
2020-01-10,327.2900,327.4600,325.2000,325.7100,53028660
2020-01-09,326.1600,326.7300,325.5200,326.6500,48421935
2020-01-08,322.9400,325.7800,322.6700,324.4500,68177241
2020-01-07,323.0200,323.5400,322.2400,322.7300,40461249
2020-01-06,320.4900,323.7300,320.3600,323.6400,55596982
2020-01-03,321.1600,323.6400,321.1000,322.4100,77708081
2020-01-02,323.5400,324.8900,322.5300,324.8700,59037072
