name,family,params,trainReturn,trainSharpe,trainMDD,trainTrades,trainExposure,testReturn,testSharpe,testMDD,testTrades,testExposure,fitness,feasible
BBreak_n4_k0.65_h3,BBreak,"{""n"": 4, ""k"": 0.65, ""h"": 3}",-0.0020106421627352766,0.09254266003904794,-0.32672102420849747,177,0.58994708994709,0.15375711338606335,1.19167159901303,-0.10866099574115917,55,0.6,-15.360784154937207,1
BBreak_n15_k1.4_h5,BBreak,"{""n"": 15, ""k"": 1.4, ""h"": 5}",0.21768209419653695,0.5100503780344052,-0.16205524303916774,46,0.4775132275132275,0.2569145443644292,1.7911223428350822,-0.07721950026186553,15,0.592,2.6242595412986427,1
BBreak_n20_k0.73_h1,BBreak,"{""n"": 20, ""k"": 0.73, ""h"": 1}",0.2519176626035442,0.5550607079515494,-0.19309129726315244,46,0.5436507936507936,0.16092684667087065,1.2119364428322401,-0.09100439199781307,17,0.636,-3.2347517597479696,1
BBreak_n8_k1.44_h7,BBreak,"{""n"": 8, ""k"": 1.44, ""h"": 7}",0.1137481878794957,0.3016874645704285,-0.33806214778053034,66,0.4933862433862434,0.28122146732723485,1.9370580399150505,-0.07624841195303544,23,0.584,-1.7919977643293121,1
BBreak_n18_k1.82_h10,BBreak,"{""n"": 18, ""k"": 1.82, ""h"": 10}",0.1913462600871929,0.48571596802198,-0.17421691164800168,32,0.42063492063492064,0.21914518575239939,1.6663444098593925,-0.05769566312687657,13,0.532,2.420185300037486,1
BBreak_n16_k1.27_h8,BBreak,"{""n"": 16, ""k"": 1.27, ""h"": 8}",0.372714305219479,0.7593381879340588,-0.14572165906960366,40,0.5198412698412699,0.2080974361807606,1.4977187654832333,-0.09469679398124964,15,0.6,1.039266237866356,1
BBreak_n13_k1.49_h6,BBreak,"{""n"": 13, ""k"": 1.49, ""h"": 6}",0.13803009664157062,0.3702413784584698,-0.1942141761057098,52,0.455026455026455,0.33157612738591613,2.3939345262790184,-0.038567994874080025,15,0.532,7.643686571394386,1
BBreak_n17_k0.94_h12,BBreak,"{""n"": 17, ""k"": 0.94, ""h"": 12}",0.24422884775146914,0.5024507713641989,-0.22578550118744212,42,0.5859788359788359,0.1747986155455501,1.2186592812200763,-0.11276204425387448,17,0.664,-5.1072451076954275,1
BBreak_n44_k0.4_h7,BBreak,"{""n"": 44, ""k"": 0.4, ""h"": 7}",0.48248868845175474,0.9198741796504796,-0.1405215132329808,22,0.5661375661375662,0.26969173616809017,1.9098552243315168,-0.12185525750791393,9,0.664,3.6671623649416185,1
BBreak_n6_k0.82_h3,BBreak,"{""n"": 6, ""k"": 0.82, ""h"": 3}",-0.0718296470970885,-0.057589608490943085,-0.24179237467560954,126,0.5119047619047619,0.12781977253210153,1.0458039747645658,-0.0996867911004754,41,0.564,-12.911837759790252,1
BBreak_n8_k1.05_h4,BBreak,"{""n"": 8, ""k"": 1.05, ""h"": 4}",-0.16864913586717245,-0.2862933966537284,-0.3747473227022545,98,0.5066137566137566,0.134152707568989,1.0489416902508781,-0.10891297330976013,35,0.576,-16.17099122038663,1
BBreak_n13_k1.74_h6,BBreak,"{""n"": 13, ""k"": 1.74, ""h"": 6}",0.038039959940656676,0.1599920879306634,-0.19143162704018202,48,0.4007936507936508,0.2723060808744808,2.1022100375130233,-0.038567994874080025,15,0.476,-1000000000.0,0
BBreak_n8_k1.13_h6,BBreak,"{""n"": 8, ""k"": 1.13, ""h"": 6}",0.08233647414188483,0.23950663579389977,-0.2683756209264092,86,0.5343915343915344,0.28704780433712984,1.9539551818815486,-0.10565410898325689,27,0.604,-3.444525204647133,1
BBreak_n12_k1.36_h6,BBreak,"{""n"": 12, ""k"": 1.36, ""h"": 6}",0.04294655810607728,0.16901558145647572,-0.22862081429244563,58,0.4656084656084656,0.3445113761772185,2.455630315280869,-0.05079791510629661,15,0.56,5.479100195434553,1
BBreak_n10_k0.89_h2,BBreak,"{""n"": 10, ""k"": 0.89, ""h"": 2}",-0.16499275504620758,-0.295116770962623,-0.3995314780095697,94,0.4933862433862434,0.2792363273195102,1.8907529372151015,-0.11049713781622883,23,0.6,-9.128650544946309,1
BBreak_n21_k1.7_h5,BBreak,"{""n"": 21, ""k"": 1.7, ""h"": 5}",0.07699938809367857,0.24444942220050914,-0.18124194848650388,38,0.4470899470899471,0.16742254348964347,1.3289307745348133,-0.06498794716877976,9,0.596,-1.5400028197001812,1
BBreak_n37_k0.4_h7,BBreak,"{""n"": 37, ""k"": 0.4, ""h"": 7}",0.32034767320045043,0.677603546439102,-0.19146282050474484,26,0.544973544973545,0.31150314257791956,2.193382193154468,-0.08623686146688037,7,0.648,-1000000000.0,0
BBreak_n15_k1.32_h7,BBreak,"{""n"": 15, ""k"": 1.32, ""h"": 7}",0.3144453578210289,0.652773865381903,-0.18621503645130622,42,0.5211640211640212,0.2568802299073041,1.7909138875544237,-0.07721950026186508,15,0.596,3.1848656854248185,1
BBreak_n7_k0.99_h5,BBreak,"{""n"": 7, ""k"": 0.99, ""h"": 5}",-0.32693169995360527,-0.6107075177646596,-0.37475675491439575,108,0.541005291005291,0.1887911426962856,1.3875045592081336,-0.10613584667563758,39,0.608,-15.631240551638548,1
